locality,house_size,n_bedroom,n_bathroom,n_room,sale_cond,park_facil,utility_avail,street,mzzone,sales_price,built_year,age,buildtype_Commercial,buildtype_House,buildtype_Others
5,1344,2,1,4,4,1,4,2,4,9476915,2001,9,0,1,0
2,807,1,1,3,2,1,1,2,2,7371487,1987,24,0,0,1
1,631,1,1,2,4,1,4,3,4,8782209,1989,22,1,0,0
7,1775,1,1,4,4,1,1,2,4,13017469,1986,22,0,1,0
2,753,1,1,2,5,1,4,1,1,5979914,1980,29,0,1,0
5,1952,3,2,5,1,1,2,3,5,11695280,1993,19,0,1,0
3,1021,1,1,3,3,1,4,3,4,9777520,1993,16,0,1,0
3,1126,1,1,3,3,1,1,3,4,9671896,1984,23,0,1,0
5,2397,4,2,6,1,1,3,3,5,13429835,1996,14,0,1,0
3,1059,1,1,3,3,1,1,3,6,14645556,1980,27,1,0,0
5,1625,2,1,4,3,1,4,3,4,10556172,1980,30,0,1,0
1,1080,1,1,3,2,1,4,3,3,10664680,2005,6,1,0,0
5,2254,4,2,6,1,1,4,2,4,12999730,2004,8,0,0,1
4,1696,2,1,4,1,0,1,3,3,14233578,1995,9,1,0,0
4,1943,3,2,5,5,0,1,3,4,11291414,1968,40,0,0,1
5,1499,2,1,4,1,0,2,2,6,14097448,1999,11,1,0,0
4,1782,2,1,4,5,1,2,3,1,15079324,1980,26,1,0,0
6,1505,1,1,4,1,0,4,1,6,18104919,1991,19,1,0,0
5,2050,3,2,5,2,1,2,3,4,17823116,1997,13,1,0,0
6,1665,1,1,4,5,1,3,3,4,13296838,1969,44,0,1,0
1,1391,2,2,4,1,1,3,2,2,7033878,1983,26,0,1,0
6,1797,1,1,4,1,1,3,3,5,13649788,1970,43,0,1,0
7,1514,1,1,4,3,0,4,1,5,17660240,1986,28,1,0,0
2,786,1,1,2,2,1,4,3,6,10744615,1998,10,0,0,1
4,1991,3,2,5,2,1,1,1,1,14481560,1973,38,1,0,0
4,1814,3,2,5,3,0,4,3,1,14534041,2005,7,1,0,0
1,504,1,1,2,2,0,2,3,1,3647424,1982,28,0,0,1
2,1215,2,2,4,3,1,3,3,6,17494542,2000,11,1,0,0
7,1934,2,1,5,3,0,3,3,6,14763478,1985,26,0,1,0
5,1691,2,1,4,4,1,2,2,5,15587364,1981,30,1,0,0
3,1294,2,1,4,2,1,2,2,6,16175636,1999,14,1,0,0
5,2268,4,2,6,1,0,2,3,4,12180880,1997,12,0,0,1
1,615,1,1,2,2,0,4,2,5,7786864,1993,19,1,0,0
1,1640,2,2,4,3,1,4,3,4,10678238,1993,17,0,0,1
3,832,1,1,3,4,0,1,3,6,9714957,2002,10,0,0,1
6,1919,2,1,5,2,0,1,1,6,12923652,1970,37,0,1,0
4,1788,2,1,4,2,0,1,3,3,10164223,1989,17,0,0,1
7,1674,1,1,4,4,1,1,3,4,13878039,1967,40,0,0,1
3,723,1,1,2,4,0,2,2,6,7861512,1969,38,0,0,1
2,990,1,1,3,5,0,2,3,1,11142190,1983,24,1,0,0
5,2219,3,2,5,3,0,2,3,5,18235062,1987,21,1,0,0
2,1167,1,1,3,3,0,4,2,3,8252324,1973,35,0,1,0
7,1566,1,1,4,3,0,2,1,5,18012039,1983,28,1,0,0
3,1053,1,1,3,2,1,2,1,6,10502150,2010,4,0,0,1
4,1781,2,1,4,3,0,4,3,2,13800427,1949,55,1,0,0
5,2470,4,2,6,5,0,3,3,4,13637317,1979,29,0,0,1
4,1612,2,1,4,4,0,1,3,2,9142911,1997,14,0,0,1
5,1418,2,1,4,2,1,3,2,4,9482495,1993,17,0,1,0
3,1032,1,1,3,3,1,4,3,5,10015044,1979,31,0,1,0
1,1430,2,2,4,2,1,4,2,6,13669096,1978,33,1,0,0
3,812,1,1,3,1,1,1,3,6,12841868,2002,9,1,0,0
1,571,1,1,2,5,1,4,2,1,4905151,1995,16,0,1,0
4,1709,2,1,4,2,1,4,2,2,14541712,1982,26,1,0,0
3,1128,1,1,3,2,0,4,1,5,12591774,1977,35,1,0,0
5,1731,2,1,4,5,0,4,3,5,11879591,2003,7,0,0,1
4,1620,2,1,4,1,1,4,1,4,14557788,1997,13,1,0,0
4,1581,2,1,4,2,1,4,1,3,14157572,2000,10,1,0,0
6,1672,1,1,4,3,1,3,2,6,15230699,1997,17,0,0,1
3,1266,2,1,4,1,1,1,2,4,9440652,1985,29,0,1,0
3,1298,2,1,4,4,1,2,3,6,12453934,1989,25,0,0,1
7,1952,2,1,5,2,1,1,2,6,14583699,1962,45,0,1,0
5,2386,4,2,6,1,1,2,2,5,13562566,1988,23,0,0,1
3,1058,1,1,3,2,1,3,2,4,8994031,1985,22,0,1,0
2,987,1,1,3,5,1,1,2,4,9660761,1994,15,0,1,0
1,1256,1,1,3,4,0,2,1,4,9806292,1999,12,1,0,0
5,1824,3,2,5,3,0,3,2,5,16029892,2004,7,1,0,0
4,1752,2,1,4,2,0,4,1,3,8936752,1987,24,0,0,1
2,796,1,1,2,5,1,1,1,2,10243482,1999,10,1,0,0
3,1031,1,1,3,5,0,1,2,6,9555887,1972,40,0,0,1
3,1114,1,1,3,2,1,2,2,5,10075832,2006,6,0,1,0
6,1567,1,1,4,5,0,2,1,5,12071961,1965,43,0,0,1
2,1282,2,2,4,3,1,1,3,1,9701574,1980,27,0,0,1
3,957,1,1,3,2,1,3,1,4,8599001,1991,22,0,0,1
7,1510,1,1,4,1,0,4,2,4,17017471,1980,33,1,0,0
1,1005,1,1,3,1,1,3,2,4,7833916,2001,8,0,0,1
4,1824,3,2,5,4,0,4,1,1,7277356,1973,31,0,1,0
3,837,1,1,3,4,1,3,1,4,11039066,1988,18,1,0,0
2,1103,1,1,3,2,0,2,2,3,7978642,1999,11,0,1,0
1,1386,2,2,4,2,0,2,2,5,8940447,2005,5,0,0,1
4,1588,2,1,4,2,1,4,1,1,12057514,1961,45,1,0,0
3,792,1,1,2,2,0,3,2,6,10989732,1979,35,1,0,0
3,1241,2,1,4,1,1,2,1,5,9350247,1973,35,0,1,0
5,1571,2,1,4,5,1,2,2,6,12254580,1998,11,0,0,1
3,770,1,1,2,1,0,2,1,5,9168030,1977,33,1,0,0
6,1707,1,1,4,3,0,3,1,4,18144952,1970,42,1,0,0
7,1840,2,1,5,4,1,3,3,6,15288578,1972,41,0,1,0
1,972,1,1,3,4,0,1,3,4,6847733,1967,42,0,0,1
2,1000,1,1,3,3,0,1,1,5,8707767,1992,18,0,0,1
7,1888,2,1,5,2,1,2,3,5,14219204,1969,38,0,1,0
1,557,1,1,2,1,1,4,1,1,3412363,1973,37,0,0,1
3,1180,1,1,3,1,0,2,3,4,9227664,1980,27,0,0,1
3,1219,2,1,4,1,1,1,1,5,10378924,2004,4,0,0,1
1,943,1,1,3,4,1,4,2,3,9303090,1983,26,1,0,0
3,1133,1,1,3,2,1,2,3,4,9742572,1995,16,0,1,0
2,1153,1,1,3,5,1,2,3,1,8692621,1988,24,0,1,0
4,1618,2,1,4,5,1,4,3,6,17286495,1975,30,1,0,0
1,1246,1,1,3,2,1,2,1,1,8522483,1974,38,1,0,0
5,2389,4,2,6,2,0,2,2,6,19249475,1982,27,1,0,0
5,2227,4,2,6,4,0,2,2,6,12435397,2002,6,0,1,0
6,1853,2,1,5,3,1,2,3,5,14298043,1983,30,0,1,0
3,926,1,1,3,1,0,1,3,6,12405504,1986,27,1,0,0
7,1517,1,1,4,5,0,2,1,5,12110890,1986,25,0,0,1
5,1721,2,1,4,5,0,4,2,4,9843331,1987,22,0,1,0
1,1231,1,1,3,4,0,4,3,1,6076504,1993,18,0,1,0
1,1090,1,1,3,5,1,4,1,1,5110573,1961,49,0,1,0
4,1590,2,1,4,3,1,3,1,4,14565791,1998,9,1,0,0
1,1353,2,2,4,3,1,1,2,3,8040399,1977,34,0,0,1
6,1610,1,1,4,3,1,1,3,5,14074118,1978,29,0,0,1
7,1883,2,1,5,4,1,3,2,5,15639684,1981,29,0,0,1
3,1029,1,1,3,4,1,1,3,5,13951324,1979,29,1,0,0
3,1285,2,1,4,5,1,4,3,6,12233649,1977,29,0,1,0
2,1210,2,2,4,3,1,3,1,2,12983267,1975,35,1,0,0
1,774,1,1,2,5,0,3,3,1,4424821,1971,39,0,1,0
3,940,1,1,3,3,0,1,3,5,9336744,2008,4,0,0,1
4,1893,3,2,5,2,1,3,2,2,10595516,1975,31,0,0,1
3,857,1,1,3,5,0,1,3,4,7591242,1976,30,0,1,0
7,1563,1,1,4,3,0,2,1,4,11796485,2002,6,0,0,1
4,1634,2,1,4,3,0,4,2,4,10106828,1992,16,0,0,1
5,1483,2,1,4,4,0,3,2,5,9299701,1989,19,0,1,0
7,1902,2,1,5,1,1,4,3,4,22813564,1994,13,1,0,0
7,1638,1,1,4,5,1,4,3,4,14684768,1977,37,0,0,1
6,1877,2,1,5,1,1,4,3,5,22879655,1981,26,1,0,0
3,751,1,1,2,3,1,1,1,6,8891881,1992,17,0,0,1
5,1873,3,2,5,3,0,2,3,5,16392927,1985,23,1,0,0
3,1021,1,1,3,5,1,4,1,4,8706485,1982,25,0,1,0
1,1448,2,2,4,2,1,2,3,6,14093315,1987,24,1,0,0
1,720,1,1,2,4,0,2,3,5,6695271,1971,39,0,0,1
6,1514,1,1,4,2,0,4,3,5,12807237,1983,28,0,0,1
5,2347,4,2,6,1,0,2,3,6,13620376,1983,27,0,0,1
5,1816,3,2,5,1,1,2,2,6,11410179,1984,26,0,1,0
4,1615,2,1,4,4,1,2,2,1,8480741,1970,38,0,0,1
4,1941,3,2,5,3,0,4,3,4,11477266,1981,25,0,0,1
5,2227,4,2,6,4,1,4,2,5,12902159,2001,8,0,1,0
3,1119,1,1,3,1,1,1,1,6,13850904,1986,29,1,0,0
3,885,1,1,3,3,0,1,2,6,8793362,1975,35,0,0,1
1,1417,2,2,4,5,1,3,2,5,13166083,1973,37,1,0,0
2,1278,2,2,4,1,1,2,1,5,9835841,1971,37,0,1,0
3,1050,1,1,3,5,1,3,3,6,11679665,1991,20,0,0,1
7,1706,1,1,4,4,1,3,2,4,13697234,1969,42,0,0,1
1,774,1,1,2,2,0,3,3,2,6665084,1969,41,1,0,0
6,1751,1,1,4,2,1,1,2,6,14091903,1994,19,0,1,0
1,729,1,1,2,5,1,2,3,3,7032855,1986,24,0,0,1
3,1142,1,1,3,1,1,4,2,6,10357503,1982,28,0,1,0
4,1668,2,1,4,3,1,2,2,4,9589735,1964,43,0,1,0
3,857,1,1,3,2,0,4,3,6,12697647,2005,8,1,0,0
4,1774,2,1,4,2,0,1,3,3,14864804,1985,19,1,0,0
3,897,1,1,3,3,1,1,3,4,9297771,1988,22,0,0,1
7,1838,2,1,5,2,0,3,2,5,21294089,1995,14,1,0,0
2,1000,1,1,3,2,1,1,3,1,8452647,1992,15,0,0,1
1,1209,1,1,3,1,0,4,1,5,6948282,1969,42,0,0,1
3,858,1,1,3,1,1,3,1,4,10727782,1989,19,1,0,0
2,767,1,1,2,4,1,4,1,6,9525022,2003,7,0,1,0
7,1624,1,1,4,2,1,4,2,5,13922515,1970,43,0,0,1
1,579,1,1,2,4,0,4,3,3,5349681,1975,36,0,0,1
2,881,1,1,3,2,1,4,1,6,13258940,1997,14,1,0,0
3,722,1,1,2,2,1,1,2,4,7101992,1981,27,0,1,0
4,1837,3,2,5,4,0,3,2,6,11948113,1991,18,0,0,1
3,1296,2,1,4,2,0,4,2,5,10434004,1978,34,0,0,1
1,1624,2,2,4,4,0,3,2,4,8079720,1980,31,0,1,0
6,1630,1,1,4,3,1,1,3,4,13572717,1967,41,0,0,1
3,1257,2,1,4,5,0,2,3,4,10294410,1986,24,0,0,1
3,1163,1,1,3,5,0,4,1,4,12571810,1978,35,1,0,0
4,1652,2,1,4,1,1,2,1,2,12605231,1964,44,1,0,0
4,1566,2,1,4,3,0,1,3,1,7115273,1981,30,0,1,0
4,1669,2,1,4,4,0,2,2,1,7545489,1958,49,0,0,1
1,1009,1,1,3,4,1,2,3,1,5578040,1962,49,0,1,0
2,750,1,1,2,3,0,1,2,3,6514965,1980,31,0,0,1
5,2149,3,2,5,5,0,3,2,6,12491559,2001,7,0,1,0
4,1818,3,2,5,3,1,2,3,1,10394978,1986,23,0,0,1
5,1623,2,1,4,2,0,4,2,6,15499913,2005,5,1,0,0
6,1602,1,1,4,4,1,1,3,5,12853693,1974,36,0,1,0
3,1143,1,1,3,2,0,4,2,4,13199364,2004,9,1,0,0
2,865,1,1,3,1,0,3,2,1,5201266,1974,37,0,1,0
6,1880,2,1,5,4,0,2,2,5,21631855,1988,20,1,0,0
3,721,1,1,2,5,0,4,3,6,9134164,1981,26,0,0,1
7,1510,1,1,4,3,0,1,1,4,11173832,1994,18,0,0,1
2,1025,1,1,3,4,1,4,2,4,13853373,1982,27,1,0,0
1,762,1,1,2,4,1,3,3,6,8105592,1961,49,0,1,0
7,1609,1,1,4,4,0,1,2,5,18429736,1968,45,1,0,0
3,869,1,1,3,2,1,1,2,6,12915576,1999,9,1,0,0
2,1109,1,1,3,3,1,1,3,2,13232606,1980,27,1,0,0
2,928,1,1,3,1,0,4,3,2,7340204,1999,9,0,1,0
4,1747,2,1,4,1,1,3,3,2,10382747,1998,13,0,0,1
7,1526,1,1,4,2,0,1,3,6,19344030,2002,9,1,0,0
7,1922,2,1,5,4,1,4,2,4,13858905,1966,42,0,1,0
5,1366,2,1,4,5,0,4,3,6,10445904,1980,28,0,1,0
1,731,1,1,2,3,0,1,2,1,3263830,1979,31,0,1,0
7,1886,2,1,5,2,0,3,3,4,12582803,1964,43,0,1,0
4,1754,2,1,4,3,1,2,3,6,12525878,1969,42,0,0,1
2,1236,2,2,4,5,0,4,3,2,13977614,1975,33,1,0,0
3,1291,2,1,4,2,1,3,3,5,10951135,1982,31,0,1,0
6,1744,1,1,4,4,0,3,1,6,12238966,1966,41,0,1,0
2,933,1,1,3,3,0,2,2,6,9401096,1996,11,0,1,0
3,747,1,1,2,2,0,2,1,5,6417728,1987,22,0,1,0
4,1574,2,1,4,2,1,2,2,3,8660103,1964,44,0,1,0
3,1290,2,1,4,1,0,1,2,4,14087478,2002,11,1,0,0
4,1574,2,1,4,2,0,4,1,6,13860790,1957,54,1,0,0
1,932,1,1,3,3,1,3,2,6,10811745,1975,36,1,0,0
1,1047,1,1,3,5,0,2,2,3,9044570,1997,14,1,0,0
6,1957,2,1,5,2,0,1,2,4,13919440,1989,18,0,0,1
1,1511,2,2,4,1,1,4,3,5,9861950,1970,39,0,1,0
5,1761,2,1,4,1,1,4,2,4,15059430,1982,28,1,0,0
5,2287,4,2,6,5,0,3,2,6,13055488,2003,9,0,1,0
4,1749,2,1,4,4,0,2,2,5,10799993,1989,18,0,0,1
1,1550,2,2,4,5,1,2,2,4,8952254,1974,37,0,1,0
7,1766,1,1,4,1,0,3,2,4,19368022,1983,24,1,0,0
6,1540,1,1,4,4,1,4,3,4,13885352,1991,16,0,0,1
4,1874,3,2,5,3,0,4,1,5,9700848,1974,35,0,1,0
1,1454,2,2,4,1,0,1,1,5,7627712,2006,5,0,1,0
5,2461,4,2,6,2,0,4,2,4,11962561,2005,6,0,1,0
4,1528,2,1,4,5,1,2,2,3,14297780,1983,21,1,0,0
2,823,1,1,3,4,0,1,3,2,7504397,2005,5,0,0,1
5,1389,2,1,4,1,0,2,3,6,10217473,1986,23,0,0,1
2,765,1,1,2,4,0,1,3,5,8531811,1996,11,0,1,0
2,1244,2,2,4,1,1,1,1,2,8973127,2004,8,0,0,1
4,1566,2,1,4,4,1,1,3,6,12114586,1987,25,0,0,1
6,1539,1,1,4,4,0,3,2,5,11898329,1997,13,0,1,0
3,1283,2,1,4,2,1,4,2,6,15984264,1975,35,1,0,0
3,1132,1,1,3,4,1,2,1,6,14109889,1977,35,1,0,0
3,948,1,1,3,5,0,2,1,6,8793977,2005,9,0,1,0
1,589,1,1,2,2,1,2,2,5,6479877,1964,47,0,0,1
1,1025,1,1,3,3,0,4,1,3,7987832,1995,16,1,0,0
3,885,1,1,3,1,1,2,1,5,11342048,1988,25,1,0,0
1,758,1,1,2,2,0,2,3,5,6630463,1981,30,0,1,0
2,663,1,1,2,5,1,3,1,1,5676370,1995,16,0,1,0
4,1530,2,1,4,4,1,1,1,1,7056404,1988,22,0,1,0
4,1948,3,2,5,5,0,4,2,4,11336103,1968,39,0,0,1
2,940,1,1,3,2,1,4,1,5,9181686,1999,13,0,1,0
7,1532,1,1,4,3,0,1,2,4,11201871,2004,7,0,1,0
4,1894,3,2,5,1,1,4,1,2,9310120,1961,47,0,0,1
5,1373,2,1,4,1,0,4,3,4,9079106,1985,24,0,0,1
4,1528,2,1,4,1,0,4,3,3,8246959,1981,30,0,1,0
4,1826,3,2,5,2,0,3,3,3,10187290,1965,39,0,0,1
1,1132,1,1,3,3,0,1,1,4,5687644,1971,38,0,1,0
7,1955,2,1,5,5,1,4,1,6,15427203,1999,14,0,1,0
1,1036,1,1,3,3,1,2,3,6,9409150,1994,17,0,1,0
7,1504,1,1,4,5,1,4,3,6,21034772,2006,5,1,0,0
6,1826,2,1,5,5,1,3,2,6,16316004,1994,16,0,0,1
1,1609,2,2,4,2,1,4,1,3,11883587,1972,37,1,0,0
1,891,1,1,3,2,1,3,2,2,8471736,1996,13,1,0,0
1,1665,2,2,4,1,0,2,3,2,8270164,1999,11,0,0,1
6,1965,2,1,5,2,1,4,1,5,15146119,1975,35,0,0,1
3,1157,1,1,3,5,0,4,1,4,13087684,2005,6,1,0,0
5,2064,3,2,5,3,0,2,3,5,17586676,1989,21,1,0,0
3,1181,1,1,3,2,0,2,3,5,10192235,1990,16,0,0,1
5,1653,2,1,4,4,1,2,2,5,11560438,1989,20,0,0,1
5,2282,4,2,6,4,0,3,3,6,12840553,1982,27,0,1,0
1,1531,2,2,4,3,0,1,3,4,12275740,1974,35,1,0,0
6,1629,1,1,4,5,0,1,3,6,20696806,2005,6,1,0,0
3,1081,1,1,3,5,1,2,3,4,10218449,1973,39,0,0,1
1,1041,1,1,3,5,1,2,1,3,9515603,2002,7,1,0,0
3,1175,1,1,3,2,1,4,2,5,10119669,1979,28,0,1,0
3,810,1,1,3,5,0,2,2,4,10285028,1981,29,1,0,0
5,1722,2,1,4,1,0,4,2,6,10422923,1989,19,0,1,0
1,1475,2,2,4,5,0,3,2,5,8876987,1990,21,0,1,0
6,1522,1,1,4,2,0,4,2,5,11814570,2004,5,0,1,0
6,1556,1,1,4,1,0,3,1,6,11218904,1986,27,0,1,0
3,1286,2,1,4,5,1,1,1,5,15546349,2000,8,1,0,0
4,1803,3,2,5,3,1,2,2,6,12146740,1995,14,0,1,0
3,866,1,1,3,3,0,3,1,5,10610804,1982,29,1,0,0
2,1178,1,1,3,5,1,1,2,2,8992975,1993,19,0,1,0
6,1626,1,1,4,4,0,3,2,5,13406800,1999,9,0,0,1
6,1589,1,1,4,4,1,2,1,5,12554528,2000,8,0,1,0
3,1165,1,1,3,1,0,1,1,5,7882461,1979,35,0,1,0
2,618,1,1,2,4,0,1,2,4,8725130,1974,36,1,0,0
3,1144,1,1,3,2,0,2,3,5,9761742,1974,38,0,0,1
2,1201,2,2,4,1,0,2,2,6,14884891,1971,36,1,0,0
1,879,1,1,2,1,1,4,2,4,6723611,1973,37,0,1,0
6,1501,1,1,4,4,1,1,3,6,14158484,1975,35,0,0,1
2,1289,2,2,4,4,1,4,3,6,18159051,1991,18,1,0,0
5,1741,2,1,4,1,1,4,2,4,11043881,1999,10,0,0,1
1,1585,2,2,4,1,0,1,2,6,12716556,1965,45,1,0,0
3,897,1,1,3,2,1,1,3,5,9511142,1999,9,0,1,0
3,1172,1,1,3,3,1,1,1,6,10118769,1987,20,0,1,0
1,1321,1,1,3,4,1,4,2,4,9039018,1991,18,0,0,1
1,798,1,1,2,2,0,2,1,3,4765435,1998,13,0,0,1
7,1808,2,1,5,5,0,3,1,6,21532100,1990,20,1,0,0
3,934,1,1,3,3,0,2,2,4,8108887,1996,16,0,0,1
3,961,1,1,3,1,1,4,1,5,8887802,1982,29,0,0,1
2,962,1,1,3,3,0,1,2,1,6705727,1997,11,0,0,1
5,1778,3,2,5,2,0,4,2,5,11042828,2001,7,0,0,1
6,1756,1,1,4,3,1,1,2,4,12950123,1997,12,0,1,0
1,1023,1,1,3,1,0,3,2,1,5033757,2005,6,0,0,1
2,784,1,1,2,4,0,1,1,5,6922099,1979,31,0,1,0
5,1485,2,1,4,2,0,4,2,4,8637762,1998,11,0,1,0
5,2177,3,2,5,4,1,4,3,5,14285052,1999,12,0,0,1
5,2088,3,2,5,2,1,3,2,6,13755541,1992,18,0,0,1
2,1181,1,1,3,1,1,1,1,3,8872951,1987,24,0,0,1
5,1308,1,1,3,1,0,4,3,6,9727863,2001,9,0,1,0
1,663,1,1,2,3,0,1,1,3,4029432,1990,19,0,1,0
7,1975,2,1,5,5,1,2,1,4,14096269,2005,5,0,1,0
3,749,1,1,2,4,0,1,3,4,9973001,1987,22,1,0,0
4,1727,2,1,4,3,1,1,3,1,8633472,1976,33,0,1,0
5,2158,3,2,5,3,1,2,2,6,13653956,1993,17,0,0,1
3,1157,1,1,3,4,0,3,3,5,9795484,2002,10,0,1,0
7,1832,2,1,5,5,0,2,3,6,22792953,1987,21,1,0,0
3,1138,1,1,3,3,1,2,3,4,14394495,1991,15,1,0,0
3,770,1,1,2,3,0,4,1,4,6570956,2006,5,0,1,0
7,1842,2,1,5,4,0,2,3,5,13613927,1986,23,0,1,0
7,1882,2,1,5,2,1,1,1,4,20690699,1967,42,1,0,0
3,757,1,1,2,5,1,1,1,6,9235546,1994,14,0,0,1
4,1884,3,2,5,4,1,1,2,4,10473123,1972,37,0,1,0
5,1729,2,1,4,3,1,3,2,4,11345971,2005,6,0,0,1
2,866,1,1,3,2,1,1,2,1,6960072,1980,29,0,0,1
1,919,1,1,3,3,1,4,3,5,11224340,1994,16,1,0,0
5,1587,2,1,4,2,0,2,2,5,9513739,2005,5,0,1,0
3,1282,2,1,4,3,1,3,3,4,11494127,1997,16,0,0,1
3,928,1,1,3,4,0,1,2,6,8809964,1972,38,0,0,1
3,898,1,1,3,4,0,1,2,4,7040225,1979,29,0,1,0
2,692,1,1,2,3,1,3,1,1,8174045,1986,25,1,0,0
7,1972,2,1,5,1,1,1,2,4,14610787,1973,39,0,0,1
5,2079,3,2,5,1,0,2,2,4,11117632,2001,10,0,0,1
5,1486,2,1,4,1,0,2,2,5,13361212,1999,11,1,0,0
6,1742,1,1,4,5,1,3,2,6,21927151,1967,41,1,0,0
7,1936,2,1,5,3,1,2,2,5,14491273,1989,24,0,1,0
1,1214,1,1,3,5,0,2,1,6,10385180,1963,49,1,0,0
1,1257,1,1,3,3,1,1,1,4,7112880,1977,34,0,1,0
1,841,1,1,2,1,1,4,1,3,5639605,1990,19,0,1,0
5,2255,4,2,6,4,0,4,2,4,17916305,1995,14,1,0,0
4,1605,2,1,4,1,1,2,2,4,14337170,1971,34,1,0,0
3,1188,1,1,3,3,0,2,2,4,13251190,2000,14,1,0,0
3,1213,2,1,4,1,1,3,1,5,10529866,2005,7,0,0,1
3,731,1,1,2,2,1,3,2,6,11515007,1971,38,1,0,0
5,1781,3,2,5,1,1,3,3,5,17129028,2003,6,1,0,0
3,702,1,1,2,2,0,3,2,4,9229489,1995,19,1,0,0
6,1949,2,1,5,4,0,3,3,6,16281436,1988,19,0,0,1
6,1857,2,1,5,3,0,3,3,5,14685073,1980,30,0,0,1
5,1904,3,2,5,3,0,4,2,5,11494017,1986,25,0,0,1
1,1199,1,1,3,3,0,1,2,2,8372587,1974,38,1,0,0
1,1228,1,1,3,5,1,1,3,4,12303577,1999,12,1,0,0
4,1786,2,1,4,3,1,2,3,6,18137395,1998,11,1,0,0
4,1953,3,2,5,2,1,1,1,2,9362231,1953,53,0,0,1
1,1287,1,1,3,1,0,4,3,5,11630850,1983,27,1,0,0
5,1369,2,1,4,5,0,3,2,6,9640924,1978,30,0,1,0
5,1771,2,1,4,3,1,4,3,5,11788883,1991,20,0,1,0
2,1082,1,1,3,3,1,3,3,3,9636711,1984,28,0,1,0
5,1636,2,1,4,3,1,4,2,5,10669735,1984,25,0,1,0
1,602,1,1,2,5,0,2,2,6,7006348,1983,26,0,0,1
7,1854,2,1,5,3,0,1,1,5,12196432,1980,29,0,1,0
1,1655,2,2,4,3,1,1,1,6,10556040,1985,25,0,0,1
2,698,1,1,2,2,0,3,3,4,10353233,1994,16,1,0,0
3,1101,1,1,3,2,0,2,3,5,8872693,1982,31,0,1,0
1,785,1,1,2,5,1,4,2,3,6865736,1990,22,0,0,1
2,1135,1,1,3,3,1,4,3,6,11521301,1975,34,0,1,0
1,1308,1,1,3,5,1,1,2,4,8745027,1978,32,0,0,1
2,924,1,1,3,2,0,4,1,4,10973726,1981,26,1,0,0
1,508,1,1,2,5,1,1,3,3,7085496,1962,49,1,0,0
4,1725,2,1,4,3,0,4,2,5,10327652,2002,8,0,1,0
1,1665,2,2,4,5,0,4,1,3,11974040,2001,10,1,0,0
5,1868,3,2,5,1,1,3,3,4,11938244,2001,9,0,0,1
6,1951,2,1,5,2,1,1,1,4,21022240,1970,36,1,0,0
7,1665,1,1,4,4,1,4,2,6,21275978,1990,22,1,0,0
6,1537,1,1,4,5,0,4,2,4,18500909,1992,15,1,0,0
3,912,1,1,3,2,1,4,2,4,12116132,1984,26,1,0,0
1,724,1,1,2,4,1,4,2,4,8611644,1978,31,1,0,0
1,516,1,1,2,1,0,3,1,1,3544982,1978,33,1,0,0
7,1764,1,1,4,5,1,4,1,5,14613802,1971,38,0,0,1
3,872,1,1,3,2,0,1,3,4,8009183,1983,29,0,0,1
3,887,1,1,3,4,1,4,3,6,13656306,1969,39,1,0,0
3,1080,1,1,3,1,1,1,2,4,13167012,2002,9,1,0,0
3,1045,1,1,3,1,1,4,3,5,9944520,1976,32,0,1,0
1,1530,2,2,4,2,0,3,1,6,12829256,2001,11,1,0,0
2,1132,1,1,3,2,0,2,1,1,6304490,2002,5,0,1,0
5,2365,4,2,6,1,1,3,2,5,13687363,1984,25,0,0,1
4,1781,2,1,4,3,0,4,2,6,10631324,1968,38,0,1,0
3,1138,1,1,3,2,0,2,2,4,12323609,1971,40,1,0,0
5,2375,4,2,6,2,0,4,3,4,12109767,1993,18,0,1,0
1,1115,1,1,3,4,0,1,1,4,6473870,1999,11,0,0,1
3,811,1,1,3,5,0,1,2,6,11380103,1970,39,1,0,0
6,1586,1,1,4,2,0,4,2,5,11350375,1969,44,0,1,0
3,1103,1,1,3,5,1,2,3,4,10951560,2002,6,0,0,1
1,939,1,1,3,4,1,4,1,2,5699356,1986,24,0,1,0
4,1727,2,1,4,2,0,3,3,1,7782298,1964,42,0,1,0
7,1672,1,1,4,2,0,4,2,5,19818843,1998,13,1,0,0
6,1581,1,1,4,4,1,3,1,4,18857517,1997,15,1,0,0
6,1781,1,1,4,4,0,4,1,6,20699335,1985,27,1,0,0
5,1668,2,1,4,5,0,4,3,4,14832042,1988,21,1,0,0
2,1263,2,2,4,5,0,4,1,3,8283402,1969,40,0,1,0
2,819,1,1,3,4,0,4,1,5,7768802,1995,13,0,1,0
1,1145,1,1,3,4,0,3,2,5,7205393,1980,31,0,1,0
3,1074,1,1,3,4,1,2,3,4,13369217,1973,39,1,0,0
7,1707,1,1,4,2,0,1,2,6,13644847,1971,38,0,0,1
5,2145,3,2,5,5,0,2,3,5,18398886,1987,22,1,0,0
2,737,1,1,2,1,0,3,1,6,7290165,1976,31,0,1,0
2,1178,1,1,3,1,0,4,1,1,6977969,1983,28,0,0,1
2,1261,2,2,4,5,1,3,2,2,10049070,1967,39,0,0,1
1,807,1,1,2,4,1,2,1,6,7899907,2004,7,0,0,1
3,1167,1,1,3,1,0,2,3,5,10113111,1996,11,0,0,1
1,1575,2,2,4,5,0,3,1,5,8110425,1968,43,0,1,0
